,facility_name,facility_type,address,lat,long,modified_name,google_place_id,num_ratings,avg_rating,W,weighted_rating
760,PIER MEDICAL CENTRE,CHAS Clinic,725 JURONG WEST AVE 5 640725,1.34545354926714,103.697719623525,PIER MEDICAL CENTRE 725 JURONG WEST AVE 5,ChIJa_0_MJYP2jERjV9iwHSNC6k,18.0,3.1,0.0005566034818640033,3.4338866346835792
761,PINETREE MEDICAL CLINIC,CHAS Clinic,86 BEDOK NORTH STREET 4 460086,1.33254084334528,103.938989345549,PINETREE MEDICAL CLINIC 86 BEDOK NORTH STREET 4,ChIJ38ahNzY92jERA3qvgu0ed9g,40.0,5.0,0.0012368966263644515,3.436009470987293
762,PINNACLE FAMILY CLINIC (BUANGKOK SQUARE),CHAS Clinic,991 BUANGKOK LINK 530991,1.38433426584339,103.881623070219,PINNACLE FAMILY CLINIC (BUANGKOK SQUARE) 991 BUANGKOK LINK,ChIJ6esUnkIW2jER-uBKeDtx5bA,17.0,2.7,0.0005256810662048919,3.4336866925882967
763,PINNACLE FAMILY CLINIC (COMPASSVALE),CHAS Clinic,289C COMPASSVALE CRESCENT 543289,1.39755434211922,103.896797882092,PINNACLE FAMILY CLINIC (COMPASSVALE) 289C COMPASSVALE CRESCENT,ChIJQd7eYQkW2jER519iTiQmtbA,39.0,3.4,0.0012059742107053404,3.434031489991612
764,PINNACLE FAMILY CLINIC (RIVER VALLEY),CHAS Clinic,240 RIVER VALLEY ROAD 238297,1.29420531470349,103.842399200559,PINNACLE FAMILY CLINIC (RIVER VALLEY) 240 RIVER VALLEY ROAD,ChIJAbZR0ZgZ2jER60dp5Q-CIv4,74.0,4.3,0.0022882587587742353,3.436054046646963
765,PINNACLE FAMILY CLINIC (SERANGOON NORTH),CHAS Clinic,518 SERANGOON NORTH AVENUE 4 550518,1.37164118177384,103.874103124264,PINNACLE FAMILY CLINIC (SERANGOON NORTH) 518 SERANGOON NORTH AVENUE 4,ChIJ___PzVAW2jERUNmJC0pFpns,25.0,2.2,0.0007730603914777823,3.4331185680128566
766,PINNACLE FAMILY CLINIC (WOODLANDS),CHAS Clinic,573 WOODLANDS DRIVE 16 730573,1.43109807249328,103.7985076215,PINNACLE FAMILY CLINIC (WOODLANDS) 573 WOODLANDS DRIVE 16,ChIJf9SZKxET2jERJtlsCXuNkG0,32.0,3.8,0.0009895173010915613,3.434434672157557
767,PIONEER MEDICARE,CHAS Clinic,3 SOON LEE STREET 627606,1.33378307228245,103.697237932753,PIONEER MEDICARE 3 SOON LEE STREET,ChIJ3WDS944P2jER67aCmqdBECI,17.0,2.9,0.0005256810662048919,3.4337918288015374
768,PJ CLINIC,CHAS Clinic,36 BEO CRESCENT 160036,1.28830079134407,103.827180352617,PJ CLINIC 36 BEO CRESCENT,ChIJi9uJS38Z2jERyRlwvIf1C94,4.0,5.0,0.00012368966263644516,3.4342662696793753
769,PLATINUM MEDICAL CLINIC AND SURGERY PTE LTD,CHAS Clinic,513 YISHUN STREET 51 760513,1.41600481783693,103.844255308291,PLATINUM MEDICAL CLINIC AND SURGERY PTE LTD 513 YISHUN STREET 51,ChIJUab62mYV2jERnUN5OTYlIaY,4.0,4.5,0.00012368966263644516,3.434204424848057
770,PLUSHEALTH MEDICAL CLINIC & SURGERY,CHAS Clinic,89 WHAMPOA DRIVE 320089,1.32363913739046,103.854988582289,PLUSHEALTH MEDICAL CLINIC & SURGERY 89 WHAMPOA DRIVE,ChIJR1TQt9kZ2jERtJsN7rXDN3Q,16.0,4.8,0.0004947586505457806,3.434748385051905
771,POINT MEDICAL GROUP (TAMAN JURONG),CHAS Clinic,399 YUNG SHENG ROAD 610399,1.33484487386451,103.720462024234,POINT MEDICAL GROUP (TAMAN JURONG) 399 YUNG SHENG ROAD,ChIJzxhNAfsP2jERT5V_s-D2PHY,14.0,1.7,0.00043291381922755807,3.4333218766614566
772,POW FAMILY CLINIC & SURGERY,CHAS Clinic,620 HOUGANG AVE 8 530620,1.3701440067348,103.883968140739,POW FAMILY CLINIC & SURGERY 620 HOUGANG AVE 8,ChIJ8_iG6E4W2jERGnymWZwZeaU,16.0,3.4,0.0004947586505457806,3.434055722941141
773,PRAISE FAMILY CLINIC,CHAS Clinic,717 TAMPINES ST 72 520717,1.35881526999725,103.935147321662,PRAISE FAMILY CLINIC 717 TAMPINES ST 72,ChIJ2T0YgnQ92jER_HenkLaH-hU,19.0,2.0,0.0005875258975231145,3.433230025865105
774,PREMIER CLINIC & SURGERY PTE LTD,CHAS Clinic,631 ANG MO KIO AVE 4 560631,1.3795572814979,103.840735651129,PREMIER CLINIC & SURGERY PTE LTD 631 ANG MO KIO AVE 4,ChIJ2QqgFsEW2jERHCJrQzdHF2Q,12.0,2.7,0.00037106898790933545,3.43380018907561
775,PRIME MEDICAL GROUP PTE LTD,CHAS Clinic,290 ORCHARD ROAD 238859,1.30387230856356,103.835857545111,PRIME MEDICAL GROUP PTE LTD 290 ORCHARD ROAD,ChIJVQ5qMpIZ2jERm-yq_RCZs2Y,24.0,2.4,0.0007421379758186709,3.433305156113312
776,RAFFLES EXECUTIVE MEDICAL CENTRE,CHAS Clinic,585 NORTH BRIDGE ROAD 188770,1.30120424133144,103.856827693726,RAFFLES EXECUTIVE MEDICAL CENTRE 585 NORTH BRIDGE ROAD,ChIJ7xcJkLAZ2jERZnmNdqp-8QU,4.0,5.0,0.00012368966263644516,3.4342662696793753
777,RAFFLESMEDICAL,CHAS Clinic,21 CHOA CHU KANG AVE 4 689812,1.38497459642175,103.745011766594,RAFFLESMEDICAL 21 CHOA CHU KANG AVE 4,ChIJs5CBlukR2jERXsX8Fr-f478,23.0,2.5,0.0007112155601595596,3.4334082536914883
778,RAFFLESMEDICAL,CHAS Clinic,722 ANG MO KIO AVE 8 560722,1.37224394014507,103.847529279188,RAFFLESMEDICAL 722 ANG MO KIO AVE 8,ChIJ1dN9yucW2jERY43uL_D7f-o,38.0,2.9,0.001175051795046229,3.4334450177005897
779,RAFFLESMEDICAL,CHAS Clinic,809 HOUGANG CENTRAL 530809,1.37119603325419,103.893668163417,RAFFLESMEDICAL 809 HOUGANG CENTRAL,ChIJn7DHqDcW2jERMYgjyehk7U8,25.0,2.8,0.0007730603914777823,3.433582404247743
780,RAFFLESMEDICAL,CHAS Clinic,446 CLEMENTI AVENUE 3 120446,1.31251305739568,103.764927758834,RAFFLESMEDICAL 446 CLEMENTI AVENUE 3,ChIJiWEW-40a2jER1dGaxZ-PBf0,42.0,2.6,0.0012987414576826743,3.4329893360059613
781,RAFFLESMEDICAL,CHAS Clinic,203 BEDOK NORTH STREET 1 460203,1.32574461340975,103.929194613675,RAFFLESMEDICAL 203 BEDOK NORTH STREET 1,ChIJXTiNyrIi2jER1vY4SDJ1gCo,63.0,3.6,0.0019481121865240112,3.4343958258728855
782,RAFFLESMEDICAL,CHAS Clinic,585 NORTH BRIDGE ROAD 188770,1.30120424133144,103.856827693726,RAFFLESMEDICAL 585 NORTH BRIDGE ROAD,ChIJxWbmkbAZ2jER4vrBK50aLy4,46.0,2.6,0.0014224311203191193,3.432886169849847
783,RAFFLESMEDICAL,CHAS Clinic,17 PETIR ROAD 678278,1.37843100797107,103.76284278991,RAFFLESMEDICAL 17 PETIR ROAD,ChIJN9scprwR2jERrBlxmcLj2ys,39.0,2.5,0.0012059742107053404,3.432946113201977
784,RC'S FAMILY CLINIC PTE LTD,CHAS Clinic,635C SENJA ROAD 673635,1.38650187015926,103.758433939114,RC'S FAMILY CLINIC PTE LTD 635C SENJA ROAD,ChIJNT9uIJQR2jERgUjoRbm_62w,25.0,3.9,0.0007730603914777823,3.434432770678369
785,RCMC RIVERVALE CRESCENT MEDICAL CENTRE,CHAS Clinic,182A RIVERVALE CRESCENT 541182,1.39045272949958,103.908892267477,RCMC RIVERVALE CRESCENT MEDICAL CENTRE 182A RIVERVALE CRESCENT,ChIJxbkbYBsW2jERRAQD8SMHufA,48.0,2.3,0.0014842759516373418,3.4323893039862985
786,REDWOOD @ TPY CLINIC AND SURGERY PTE. LTD.,CHAS Clinic,83 LORONG 2 TOA PAYOH 310083,1.335787912335,103.847991955582,REDWOOD @ TPY CLINIC AND SURGERY PTE. LTD. 83 LORONG 2 TOA PAYOH,ChIJ4YKTVnwX2jERasQAYrj98xw,3.0,4.0,9.276724697733386e-05,3.4341250801738443
787,REDWOOD CLINIC AND SURGERY PTE LTD,CHAS Clinic,920 TIONG BAHRU ROAD 158792,1.28963453428279,103.816740972072,REDWOOD CLINIC AND SURGERY PTE LTD 920 TIONG BAHRU ROAD,ChIJMQg0y-ob2jERoS-L3Spmy20,16.0,4.3,0.0004947586505457806,3.434501005726632
788,REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (ADMIRALTY PLACE BRANCH),CHAS Clinic,678 WOODLANDS AVE 6 730678,1.43998366603242,103.801293104547,REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (ADMIRALTY PLACE BRANCH) 678 WOODLANDS AVE 6,ChIJ_W5cgnUT2jERTO2AgIzWpVA,11.0,1.9,0.0003401465722502242,3.4335507711152724
789,REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (YISHUN CENTRAL BRANCH),CHAS Clinic,932 YISHUN CENTRAL 1 760932,1.4263621765255,103.837150418545,REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (YISHUN CENTRAL BRANCH) 932 YISHUN CENTRAL 1,ChIJLegG7W4U2jERPdcLaPpwVEI,7.0,2.7,0.00021645690961377904,3.433913685562923
790,ROCHOR CENTRE CLINIC,CHAS Clinic,175 BENCOOLEN STREET 189649,1.3022432705157,103.852700214599,ROCHOR CENTRE CLINIC 175 BENCOOLEN STREET,ChIJEbTqx7sZ2jERz1dKu7dbtwI,18.0,2.7,0.0005566034818640033,3.4336639932908333
791,ROCHOR MEDICAL CENTRE,CHAS Clinic,635 VEERASAMY ROAD 200635,1.30658850151817,103.855218715931,ROCHOR MEDICAL CENTRE 635 VEERASAMY ROAD,ChIJyxxYnQIZ2jER5XLqIb89B08,2.0,3.0,6.184483131822258e-05,3.4340457354996317
792,ROWELL CLINIC & SURGERY,CHAS Clinic,642 ROWELL ROAD 200642,1.3077805140901,103.856495249842,ROWELL CLINIC & SURGERY 642 ROWELL ROAD,ChIJy9sVAMgZ2jERxlM0jQ_jjRg,12.0,3.2,0.00037106898790933545,3.433985723569565
793,ROY'S FAMILY CLINIC & SURGERY,CHAS Clinic,846 YISHUN RING ROAD 760846,1.41678634673088,103.834641578841,ROY'S FAMILY CLINIC & SURGERY 846 YISHUN RING ROAD,ChIJZ25dFRIU2jERALQkPRkzrUk,18.0,4.6,0.0005566034818640033,3.434721539906375
794,ROYAL CARE MEDICAL FAMILY CLINIC CHOA CHU KANG,CHAS Clinic,818 CHOA CHU KANG AVENUE 1 680818,1.37802616205349,103.748826771213,ROYAL CARE MEDICAL FAMILY CLINIC CHOA CHU KANG 818 CHOA CHU KANG AVENUE 1,ChIJa9mvJscR2jERtdfoy5YZlvc,105.0,3.5,0.0032468536442066855,3.434286637326947
795,ROYAL MEDICAL CENTRE,CHAS Clinic,111 WOODLANDS ST 13 730111,1.43794381737826,103.782059433299,ROYAL MEDICAL CENTRE 111 WOODLANDS ST 13,ChIJoXwHeKsT2jERk_n9imrx_TA,18.0,4.3,0.0005566034818640033,3.434554558861816
796,RUBY MEDICAL CENTRE PTE LTD,CHAS Clinic,505 TAMPINES CENTRAL 1 520505,1.35554848228485,103.945616070638,RUBY MEDICAL CENTRE PTE LTD 505 TAMPINES CENTRAL 1,ChIJQQisRg492jERO8o32Up3ce8,19.0,2.1,0.0005875258975231145,3.433288778454857
797,Radiant Medical + Aesthetic Centre,CHAS Clinic,810 HOUGANG CENTRAL 530810,1.37158744039625,103.89336998978,Radiant Medical + Aesthetic Centre 810 HOUGANG CENTRAL,ChIJc0iBKlsW2jERW5GmlS3tHZk,44.0,1.6,0.0013605862890008968,3.4315771666389034
798,RafflesMedical,CHAS Clinic,1 Woodlands Square 738099,1.43607006516889,103.785981524566,RafflesMedical 1 Woodlands Square,ChIJJ2dCl6gT2jERIwqQfMejIlU,83.0,2.4,0.002566560499706237,3.4314185708058487
799,RafflesMedical,CHAS Clinic,55 SIGLAP ROAD 455871,1.31260423076805,103.923185592863,RafflesMedical 55 SIGLAP ROAD,ChIJWfa9h6Qi2jERlrgVLn4JAe8,21.0,4.3,0.0006493707288413371,3.434634888564592
800,RafflesMedical,CHAS Clinic, SINGAPORE CHANGI INTERNEATIONAL 819642,1.36170882122938,103.990348823433,RafflesMedical  SINGAPORE CHANGI INTERNEATIONAL,ChIJUbb5h4w82jERIcFF4T7frWU,44.0,2.3,0.0013605862890008968,3.432529577041204
801,RafflesMedical,CHAS Clinic,283 BISHAN STREET 22 570283,1.35891907140489,103.844748631654,RafflesMedical 283 BISHAN STREET 22,ChIJIUkbqhgX2jERBKulOS5cwbw,26.0,3.1,0.0008039828071368935,3.433803992033987
802,RafflesMedical,CHAS Clinic,252 North Bridge Road 179103,1.29376028146733,103.8527683243,RafflesMedical 252 North Bridge Road,ChIJp4zYJ6QZ2jERZN_zSYl9J10,39.0,1.9,0.0012059742107053404,3.4322225286755534
803,OXFORD MEDICAL CENTRE,CHAS Clinic,735 PASIR RIS ST 72 510735,1.37966812078368,103.936574613556,OXFORD MEDICAL CENTRE 735 PASIR RIS ST 72,ChIJqQPavJU92jERehegtXBG-5A,34.0,3.7,0.0010513621324097838,3.4343521666638406
804,Oasis Family Clinic,CHAS Clinic,56 NEW UPPER CHANGI ROAD 461056,1.32499379325103,103.941082588112,Oasis Family Clinic 56 NEW UPPER CHANGI ROAD,ChIJ3SHcO8si2jERdnQZ0KD5qz0,21.0,4.0,0.0006493707288413371,3.4344400773459394
805,RafflesMedical,CHAS Clinic,50 RAFFLES PLACE 048623,1.28469772047007,103.852133221714,RafflesMedical 50 RAFFLES PLACE,ChIJE_EqkLAZ2jERsbHTUHrMA7A,87.0,2.0,0.002690250162342682,3.43021456665227
806,RafflesMedical,CHAS Clinic,51 ANSON ROAD 079904,1.2745218067199,103.845738587261,RafflesMedical 51 ANSON ROAD,ChIJeVXDpBQZ2jER6QXjqBOkNfc,16.0,3.6,0.0004947586505457806,3.43415467467125
807,RafflesMedical,CHAS Clinic,6 Raffles Boulevard 039594,1.29157395675943,103.85702695548,RafflesMedical 6 Raffles Boulevard,ChIJ1ahTUagZ2jERvs4rmgeR9UM,8.0,3.0,0.0002473793252728903,3.4339652000630423
808,RafflesMedical,CHAS Clinic,177 Toa Payoh Central 310177,1.33390034089973,103.848854818027,RafflesMedical 177 Toa Payoh Central,ChIJ-eEQXGYX2jERG0--TRHkM24,19.0,3.3,0.0005875258975231145,3.433993809531885
809,RafflesMedical,CHAS Clinic,168 ROBINSON ROAD 068912,1.27763073254434,103.847572724937,RafflesMedical 168 ROBINSON ROAD,ChIJac1W_hIZ2jERulM70NDYZ-A,2.0,5.0,6.184483131822258e-05,3.4341694251622683
810,RafflesMedical,CHAS Clinic,370 ALEXANDRA ROAD 159953,1.28861469011507,103.805009964275,RafflesMedical 370 ALEXANDRA ROAD,ChIJ6wdksMwb2jERtaqChiFaBUI,11.0,2.4,0.0003401465722502242,3.4337208444013974
811,RafflesMedical,CHAS Clinic,65 Airport Boulevard Departure Hall 819663,1.35662609392547,103.98656220853,RafflesMedical 65 Airport Boulevard Departure Hall,ChIJ_-4P-ow82jERuJBbBoncXa0,34.0,2.4,0.0010513621324097838,3.4329853958917083
812,RafflesMedical,CHAS Clinic,1 MARITIME SQUARE 099253,1.26396991217473,103.820243324874,RafflesMedical 1 MARITIME SQUARE,ChIJ_-4P-ow82jERnHwxSWa6WjI,15.0,3.0,0.00046383623488666933,3.4338712420536877
813,RafflesMedical,CHAS Clinic,391B ORCHARD RD 238874,1.30242417185937,103.834676124776,RafflesMedical 391B ORCHARD RD,ChIJN_SOj5EZ2jERv9A0a8UBwSo,18.0,2.4,0.0005566034818640033,3.4334970122462742
814,RafflesMedical,CHAS Clinic,10 TAMPINES CENTRAL 1 529536,1.35425637955977,103.945071748026,RafflesMedical 10 TAMPINES CENTRAL 1,ChIJY_X_PxI92jERr2tZ7YDdAx4,139.0,1.9,0.004298215776616469,3.427478805676558
815,RafflesMedical,CHAS Clinic,355 SEMBAWANG WAY 750355,1.44954485606328,103.818727592719,RafflesMedical 355 SEMBAWANG WAY,ChIJcQVMIGMT2jER4OpN5ae3UIk,24.0,3.2,0.0007421379758186709,3.433898866493967
816,RafflesMedical,CHAS Clinic,10E SIXTH AVENUE 276474,1.33123001007666,103.794773872292,RafflesMedical 10E SIXTH AVENUE,ChIJVVVVxZ4Q2jERtU8aLtKihuk,13.0,3.5,0.00040199140356844676,3.434099082901002
818,RafflesMedical,CHAS Clinic,60 AIRPORT BOULEVARD 819643,1.35496948998212,103.989066655162,RafflesMedical 60 AIRPORT BOULEVARD,ChIJ_-4P-ow82jERuJBbBoncXa0,34.0,2.4,0.0010513621324097838,3.4329853958917083
819,RafflesMedical,CHAS Clinic,23 SERANGOON CENTRAL 556083,1.35076935223904,103.872296143433,RafflesMedical 23 SERANGOON CENTRAL,ChIJ____r6YX2jERny2t0O84x90,57.0,2.7,0.0017625776925693434,3.4327787206897895
820,RafflesMedical,CHAS Clinic,8 MARINA VIEW 018960,1.27894102286765,103.851255907838,RafflesMedical 8 MARINA VIEW,ChIJAQDA7xEZ2jER1jJ5Rzivr24,13.0,2.7,0.00040199140356844676,3.433777489778147
821,RafflesMedical,CHAS Clinic,5 CHANGI BUSINESS PARK CENTRAL 1 486038,1.33408360486513,103.962946072076,RafflesMedical 5 CHANGI BUSINESS PARK CENTRAL 1,ChIJaTRtzNk82jERlu6VPkoABQk,16.0,3.4,0.0004947586505457806,3.434055722941141
822,RafflesMedical,CHAS Clinic,80 ROBINSON ROAD 068898,1.2801374698432,103.849316412869,RafflesMedical 80 ROBINSON ROAD,ChIJE5i08w0Z2jERrulW8aqqEdU,6.0,1.8,0.00018553449395466773,3.433769403815827
823,RafflesMedical,CHAS Clinic,1 PASIR RIS CENTRAL STREET 3 518457,1.37244981704712,103.949715695148,RafflesMedical 1 PASIR RIS CENTRAL STREET 3,ChIJbZHV_a892jERNhrm-bgNZXE,26.0,3.8,0.0008039828071368935,3.434366779998983
824,RafflesMedical,CHAS Clinic,1 JURONG WEST CENTRAL 2 648886,1.33945271688955,103.706685012636,RafflesMedical 1 JURONG WEST CENTRAL 2,ChIJs7Nuz-wP2jERddr7qyw0OlA,57.0,1.9,0.0017625776925693434,3.4313686585357344
825,RafflesMedical,CHAS Clinic,65 AIRPORT BOULEVARD 819663,1.35662609392547,103.98656220853,RafflesMedical 65 AIRPORT BOULEVARD,ChIJ_-4P-ow82jERuJBbBoncXa0,34.0,2.4,0.0010513621324097838,3.4329853958917083
826,RafflesMedical,CHAS Clinic,21 CHOA CHU KANG NORTH 6 689578,1.39706712804272,103.746637430571,RafflesMedical 21 CHOA CHU KANG NORTH 6,ChIJA_PFIk0a2jER2w6AhBTqHLk,12.0,2.9,0.00037106898790933545,3.433874402873192
827,RafflesMedical,CHAS Clinic,12 MARINA BOULEVARD 018982,1.27912493803888,103.854457595507,RafflesMedical 12 MARINA BOULEVARD,ChIJ73Ug9w4Z2jERcWr3CizP-As,39.0,2.0,0.0012059742107053404,3.432343126096624
828,RafflesMedical,CHAS Clinic,3 SIMEI STREET 6 528833,1.34270619638735,103.953024496638,RafflesMedical 3 SIMEI STREET 6,ChIJNbUBTyI92jERJ9Cx-rO_VPU,12.0,2.2,0.00037106898790933545,3.4336146545816555
829,RafflesMedical,CHAS Clinic,1 SCOTTS ROAD 228208,1.30611334615777,103.831970581405,RafflesMedical 1 SCOTTS ROAD,ChIJdVshco0Z2jERrkdb2cTgD1s,96.0,2.2,0.0029685519032746836,3.4304091721371086
830,RafflesMedical,CHAS Clinic,11 RIVERVALE CRESCENT 545082,1.39250411008759,103.904483668484,RafflesMedical 11 RIVERVALE CRESCENT,ChIJn_mqNwUW2jER8HTHiDGKPYs,17.0,1.6,0.0005256810662048919,3.4331084434154713
831,RafflesMedical,CHAS Clinic,83 PUNGGOL CENTRAL 828761,1.40648462103214,103.902105681174,RafflesMedical 83 PUNGGOL CENTRAL,ChIJL_NVReMV2jERUxYmGmVoKOQ,32.0,2.1,0.0009895173010915613,3.4327524927457014
832,RafflesMedical,CHAS Clinic,20 AIRPORT BOULEVARD 819659,1.34126241557138,103.98481125361,RafflesMedical 20 AIRPORT BOULEVARD,ChIJ_-4P-ow82jERuJBbBoncXa0,34.0,2.4,0.0010513621324097838,3.4329853958917083
833,SUNBEAM MEDICAL CLINIC,CHAS Clinic,318B ANCHORVALE LINK 542318,1.39382852232708,103.888915861518,SUNBEAM MEDICAL CLINIC 318B ANCHORVALE LINK,ChIJj42M43IW2jERci8GPYqx4o0,13.0,4.2,0.00040199140356844676,3.4343804768835
834,SUNBEAM MEDICAL CLINIC,CHAS Clinic,443C FAJAR ROAD 673443,1.38057053055556,103.769732692211,SUNBEAM MEDICAL CLINIC 443C FAJAR ROAD,ChIJ50lYr6ER2jERoNwZEOz78_s,48.0,4.7,0.0014842759516373418,3.4359515662702282
835,SUNNYVALE CLINIC & SURGERY,CHAS Clinic,498 JURONG WEST ST 41 640498,1.34833335721941,103.724307319672,SUNNYVALE CLINIC & SURGERY 498 JURONG WEST ST 41,ChIJ6wyKx94P2jERvgd56aosAYw,20.0,5.0,0.0006184483131822258,3.4350410258162274
836,Saint-Julien Clinic for Diabetes & Endocrinology,CHAS Clinic,1 FARRER PARK STATION ROAD 217562,1.31247324146379,103.853929522028,Saint-Julien Clinic for Diabetes & Endocrinology 1 FARRER PARK STATION ROAD,ChIJ2_mfL_UZ2jEReCrCr0FUHgM,0.0,0.0,0.0,3.4340725806451617
837,Sembawang Mart Medical Centre,CHAS Clinic,511 CANBERRA ROAD 750511,1.45381060923032,103.819619835472,Sembawang Mart Medical Centre 511 CANBERRA ROAD,ChIJU3LhjmET2jERF8RHd_3x4V4,37.0,2.4,0.0011441293793871177,3.432889467825227
838,Sengkang Family Clinic,CHAS Clinic,274D COMPASSVALE BOW 544274,1.38253437190713,103.891156696939,Sengkang Family Clinic 274D COMPASSVALE BOW,ChIJL4GfqmoW2jERSQZnWZKEJTw,42.0,3.4,0.0012987414576826743,3.434028329172108
839,Senja Family Clinic,CHAS Clinic,609 Bukit Panjang Ring Road 670609,1.38285734133979,103.762010135614,Senja Family Clinic 609 Bukit Panjang Ring Road,ChIJTY2cz5cR2jERTa2TyTDuGJQ,20.0,3.0,0.0006184483131822258,3.433804129189863
840,Shenton Family Medical Clinic,CHAS Clinic,102 TOWNER ROAD 322102,1.32058609482407,103.862002015014,Shenton Family Medical Clinic 102 TOWNER ROAD,ChIJoeApXtEZ2jERrgEJArGlYJY,38.0,3.0,0.001175051795046229,3.4335625228800946
841,Shenton Medical Group,CHAS Clinic,1 HarbourFront Place 098633,1.26477806953607,103.819139250561,Shenton Medical Group 1 HarbourFront Place,ChIJCRTQtOMb2jER3tQVkD1PXI8,39.0,2.7,0.0012059742107053404,3.433187308044118
842,Shenton Medical Group,CHAS Clinic,1 Raffles Quay 048583,1.28118338740689,103.851899818693,Shenton Medical Group 1 Raffles Quay,ChIJHXaCig4Z2jERjUAFnGw5baQ,9.0,3.4,0.00027830174093200163,3.43406309818665
843,Shenton Medical Group,CHAS Clinic,625 ELIAS ROAD 510625,1.37860239755804,103.941978174961,Shenton Medical Group 625 ELIAS ROAD,ChIJZdXwlb492jERDc2p-UXsUsk,21.0,2.4,0.0006493707288413371,3.4334010841797933
844,Shenton Medical Group,CHAS Clinic,333 ORCHARD ROAD 238867,1.30206450544267,103.836340953733,Shenton Medical Group 333 ORCHARD ROAD,ChIJPe-DaL0Z2jERjIkXvnKliSM,18.0,2.8,0.0005566034818640033,3.4337196536390198
845,Shenton Medical Group,CHAS Clinic,10 SENGKANG CENTRAL 545061,1.3828700200017,103.893122570095,Shenton Medical Group 10 SENGKANG CENTRAL,ChIJN9SsZhUW2jERaEyuydV03NM,35.0,2.5,0.0010822845480688952,3.4330616483243546
846,Shenton Medical Group,CHAS Clinic,2 CHANGI BUSINESS PARK AVENUE 1 486015,1.33587129987692,103.963121893503,Shenton Medical Group 2 CHANGI BUSINESS PARK AVENUE 1,ChIJZaEaNdg82jERaHtX1VlF_-g,12.0,3.0,0.00037106898790933545,3.433911509771983
847,Shenton Medical Group,CHAS Clinic,90 BRAS BASAH ROAD 189562,1.2934030717761,103.854463360255,Shenton Medical Group 90 BRAS BASAH ROAD,ChIJrYsJ4KUZ2jERHyu0EBY_HKU,15.0,4.5,0.00046383623488666933,3.4345669964060175
848,Shenton Medical Group,CHAS Clinic,30 WOODLANDS AVENUE 2 738343,1.43681962960776,103.786066799339,Shenton Medical Group 30 WOODLANDS AVENUE 2,ChIJ5WDMOgYT2jER58F2FRzTk3g,22.0,2.4,0.0006802931445004484,3.433369108157633
849,Shenton Medical Group,CHAS Clinic,263 SERANGOON CENTRAL DRIVE 550263,1.35386322682384,103.871939623607,Shenton Medical Group 263 SERANGOON CENTRAL DRIVE,ChIJzcG9HAgX2jER9iLBNHmWZd0,15.0,4.1,0.00046383623488666933,3.434381461912063
850,Shenton Medical Group,CHAS Clinic,126 LORONG 1 TOA PAYOH 310126,1.33781465664298,103.845130852041,Shenton Medical Group 126 LORONG 1 TOA PAYOH,ChIJd_nEcx4X2jERXyoooh3kCug,5.0,4.6,0.00015461207829555644,3.4342528471066096
851,Shenton Medical Group,CHAS Clinic,598 YISHUN RING ROAD 768698,1.41795288509924,103.841268831273,Shenton Medical Group 598 YISHUN RING ROAD,ChIJR0G0E3kV2jERvJXcUZW_-tk,5.0,3.4,0.00015461207829555644,3.434067312612655
852,Shenton Medical Group,CHAS Clinic,33 SENGKANG WEST AVENUE 797653,1.39147015412078,103.876125506847,Shenton Medical Group 33 SENGKANG WEST AVENUE,ChIJ05V7TjAX2jER6tkG7dO0sQg,10.0,2.3,0.0003092241565911129,3.4337218980078985
853,Shenton Wellness Centre,CHAS Clinic,460 ALEXANDRA ROAD 119963,1.27398640019417,103.801264139133,Shenton Wellness Centre 460 ALEXANDRA ROAD,ChIJV6mRRMcb2jERweawc3GgSYs,19.0,2.4,0.0005875258975231145,3.4334650362241144
854,Shifa Clinic (Jurong),CHAS Clinic,501 Jurong West Street 51 640501,1.34981225393483,103.719222201398,Shifa Clinic (Jurong) 501 Jurong West Street 51,ChIJDTJhntwP2jER2-yDxjSztsc,16.0,4.3,0.0004947586505457806,3.434501005726632
855,Shine Family Clinic,CHAS Clinic,463 JURONG WEST STREET 41 640463,1.35057698682517,103.723241115985,Shine Family Clinic 463 JURONG WEST STREET 41,ChIJEz4bANwP2jERbFexttcLgQI,38.0,3.6,0.001175051795046229,3.434267553957122
856,Sia & Yeo Hougang Clinic Pte Ltd,CHAS Clinic,573 Hougang Street 51 530573,1.37755651165883,103.88755572228,Sia & Yeo Hougang Clinic Pte Ltd 573 Hougang Street 51,ChIJq6qq2kYW2jERg0HsRgcDeg4,21.0,4.4,0.0006493707288413371,3.434699825637476
857,Silver Cross Medical,CHAS Clinic,502 Jurong West Ave 1 640502,1.3505012764805,103.718334683532,Silver Cross Medical 502 Jurong West Ave 1,ChIJq6qqutwP2jERLQoawqdffC8,31.0,3.2,0.00095859488543245,3.4338481998665356
858,Spring Medical Clinic (Old Airport Road),CHAS Clinic,39 Jalan Tiga 390039,1.30782060284175,103.885092299821,Spring Medical Clinic (Old Airport Road) 39 Jalan Tiga,ChIJRX34VUcY2jER6Z1auELvLuY,19.0,3.4,0.0005875258975231145,3.4340525621216376
