,Unnamed: 0,school_name,url_address,address,postal_code,telephone_no,telephone_no_2,fax_no,fax_no_2,email_address,mrt_desc,bus_desc,principal_name,first_vp_name,second_vp_name,third_vp_name,fourth_vp_name,fifth_vp_name,sixth_vp_name,dgp_code,zone_code,type_code,nature_code,session_code,mainlevel_code,sap_ind,autonomous_ind,gifted_ind,ip_ind,mothertongue1_code,mothertongue2_code,mothertongue3_code,lat,long,isLatLongAvailable,google_place_id,num_ratings,avg_rating,W,weighted_rating
122,312,WESTWOOD SECONDARY SCHOOL,http://www.westwoodsec.moe.edu.sg,11   JURONG WEST STREET 25,648350,67929737,na,67929738,na,WESTWOOD_SS@MOE.EDU.SG,BOON LAY MRT,"172, 181, 181M, 185, 199, 405, 974",MR ABDUL HARRIS B SUMARDI,MISS TAN MING MING,,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.35373698510994,103.701772102139,True,ChIJ811mo7kP2jERj4trV3RR83o,25,4.3,0.004394445420987872,4.014399282518577
123,314,WHITLEY SECONDARY SCHOOL,http://www.whitleysec.moe.edu.sg,30   BISHAN STREET 24,579747,64561336,na,64591330,na,WHITLEY_SS@MOE.EDU.SG,"BISHAN MRT, MARYMOUNT MRT","13, 52, 54, 74, 74E, 88, 162, 162M,  588, 410, 851, 852",MDM S SAROJA,MR TYEBALLY AZIZ,MR KANG LENG KHIM VINCENT,,,,,BISHAN,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.35505208480649,103.842552378136,True,ChIJR3MuzCIX2jER5ycdmkoIBCs,29,3.2,0.005097556688345931,4.008993665583346
124,316,WOODGROVE SECONDARY SCHOOL,https://woodgrovesec.moe.edu.sg/,3    WOODLANDS AVENUE 6,738990,68932564,na,68934458,na,woodgrove_ss@moe.edu.sg,"WOODLANDS MRT, WOODLANDS SOUTH MRT","901, 901M",MR CHUA CHOR HUAT,MR TAN BOON CHENG,MISS FOO SIEW YONG,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.42831828137013,103.79604758539,True,ChIJxTTIQ70T2jERe28Kgjsxdy8,33,3.9,0.005800667955703991,4.012482406180195
125,319,WOODLANDS RING SECONDARY SCHOOL,http://www.woodlandsringsec.moe.edu.sg,10   WOODLANDS RING ROAD,738239,63643712,na,63643713,na,wrss@moe.edu.sg,ADMIRALTY MRT,912,MDM NG SIEW BEE,MDM NUR HIDAYANI IBRAHIM,MDM KOMATHI D/O P KESAVAN,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.43648894729939,103.800148469692,True,ChIJsQFWHZ8T2jERXvFjKvKzJ7c,46,4.0,0.008085779574617683,4.01303244961143
126,320,WOODLANDS SECONDARY SCHOOL,http://www.woodlandssec.moe.edu.sg,11   MARSILING ROAD,739111,68494400,na,62691774,na,wdl_ss@moe.edu.sg,"MARSILING MRT, WOODLANDS MRT","913, 913M, 913T, 178, 856, 903",MDM TAN YANG FERN,MDM MASAYU BINTE MAHMUD,MR CHEN BING HONG,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.43912528141356,103.774586410437,True,ChIJp6X9RFUS2jERoFQo_5hh1NY,39,4.1,0.006855334856741079,4.013734149524054
127,324,XINMIN SECONDARY SCHOOL,http://www.xinminsec.moe.edu.sg,11   HOUGANG AVENUE 8,538789,62889382,na,63851068,na,xinminss_email@schools.gov.sg,HOUGANG MRT,"25, 43, 43M, 55, 70, 70A, 70B, 70M, 72, 72A, 73, 73A, 74, 74E, 88, 88A, 103, 109, 109A, 112, 116, 132, 147, 159, 159A, 161, 165, 329, 660, 854, 854E",MR TAN KUO CHEANG,MDM NURAZIAN BINTE BAJURI,MDM WU DANPING,,,,,HOUGANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.37255884700002,103.88305161385,True,ChIJ84dTeU8W2jERdDDocehRdhk,48,4.6,0.008437335208296712,4.018090231757279
128,329,YIO CHU KANG SECONDARY SCHOOL,http://www.yiochukangsec.moe.edu.sg,3063 ANG MO KIO AVENUE 5,569868,64560669,na,65522927,na,yckss@moe.edu.sg,YIO CHU KANG MRT,"13, 45, 86, 138, 162, 269, 851, 852, 853",MRS LIM CAROL,MISS S G SARAH ABDULLAH,MR LIM HOCK CHYE KEVIN,,,,,ANG MO KIO,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.37797597740925,103.84213696352,True,ChIJYYK2KsIW2jERgNjCTn6rW6Q,36,3.5,0.0063280014062225345,4.009891543803961
129,332,YISHUN SECONDARY SCHOOL,http://www.yishunsec.moe.edu.sg,4    YISHUN STREET 71,768516,68767129,na,67557748,na,YISHUN_SS@MOE.EDU.SG,"YISHUN MRT, KHATIB MRT","167,  169,  171,  800,  807, 811, 812,  856,  858,  859,  860,  969, 980",MRS REGINA LEE,MR TAN HOCK CHUAN MICHAEL,MR TAY HIANG SOON,,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.42813324276086,103.828764316679,True,ChIJ0zMq5XAU2jERWEJMS7JQEHU,36,4.5,0.0063280014062225345,4.016219545210183
130,333,YISHUN TOWN SECONDARY SCHOOL,http://www.yishuntownsec.moe.edu.sg,6    YISHUN STREET 21,768610,67587219,na,67559112,na,YTSS@MOE.EDU.SG,YISHUN MRT,"39, 85, 171, 800, 803, 804, 806, 811, 812, 851, 852, 853, 853C, 854, 854E, 855, 856, 857, 859, 860",MR NG TEO HENG,MR OW WENG KEONG,MR LOONG CHIEH YUNG (LONG JIRONG),,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.43232156717386,103.838094226361,True,ChIJcTpuMGQU2jERAX3Wglnpp-8,46,4.2,0.008085779574617683,4.014649605526353
131,335,YUAN CHING SECONDARY SCHOOL,http://www.yuanchingsec.moe.edu.sg,103  YUAN CHING ROAD,618654,62612489,na,62616275,na,YCSS@MOE.EDU.SG,LAKESIDE MRT,"98, 154, 154A, 180, 182, 187, 240, 240A, 246",MS NG SOOK KIT,MR LOH KOK NIAM VINCENT,MR CHEONG LIT SERN WESLEY,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.34200635764467,103.72089870437,True,ChIJc7QP2OUP2jERWYOwC5RTKAQ,35,3.6,0.00615222358938302,4.010596964560883
132,337,YUHUA SECONDARY SCHOOL,http://www.yuhuasec.moe.edu.sg,35   JURONG WEST STREET 41,649406,65661985,na,65696689,na,YUHUA_SS@MOE.EDU.SG,LAKESIDE MRT,"49, 98, 99, 157, 180, 185, 187, 198, 334, 335, 502","MR PANG CHIN KEAT, KEVIN",MR TAN WEIMING BRIAN,MR CHNG PUAY KEONG,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.34718626876968,103.722687235839,True,ChIJ1cQfVhEFBBARBg-S8fpTjKE,34,4.2,0.005976445772543505,4.014255452640709
133,339,YUSOF ISHAK SECONDARY SCHOOL,http://www.yusofishaksec.moe.edu.sg,11   BUKIT BATOK STREET 25,658712,65009800,na,65675502,na,yiss@moe.edu.sg,BUKIT BATOK MRT,"61, 66, 77, 106, 157, 174, 178, 506, 852, 963",MDM LEE WEE LIN MAUREEN,MR WILSON TAY SWEE KIAT,,,,,,BUKIT BATOK,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.34233921440623,103.760032628302,True,ChIJg9BjE-QV2jERjMP42B4mGaQ,3,4.3,0.0005273334505185445,4.01328995769785
134,340,YUYING SECONDARY SCHOOL,http://www.yuyingsec.moe.edu.sg,47   HOUGANG AVENUE 1,538884,62827968,na,62871607,na,yuying_ss@moe.edu.sg,"KOVAN MRT, SERANGOON MRT, HOUGANG MRT","25, 51, 53, 53M, 55, 62, 87, 113, 119, 151, 854",MR LO CHEE LIN,MDM NIAM HWEE PENG,MR FOO JUNG HIN SIMON,,,,,HOUGANG,SOUTH,GOVERNMENT-AIDED SCH,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.35713595302467,103.890194755287,True,ChIJAzepNLYX2jERwgqu7U5cR3Y,33,3.2,0.005800667955703991,4.008421938611202
135,343,ZHENGHUA SECONDARY SCHOOL,http://www.zhenghuasec.moe.edu.sg,91   SENJA ROAD,677741,67639455,na,67633577,na,ZHENGHUA_SS@MOE.EDU.SG,JELAPANG LRT,"920, 922, 976",MR LIN YUCHENG EUGENE,MR PHOR HOAY GUAN,MDM TAN PEI LEE ELAINE,,,,,BUKIT PANJANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.38836583415352,103.765510638527,True,ChIJaWCuP5oR2jER1GwEhrFXAoA,29,3.9,0.005097556688345931,4.0125619552651886
136,345,ZHONGHUA SECONDARY SCHOOL,http://www.zhonghuasec.moe.edu.sg,13   SERANGOON AVENUE 3,556123,62824339,na,62823472,na,ZHONGHUA_SS@MOE.EDU.SG,SERANGOON MRT,"22, 43, 45, 53, 58, 70, 81, 82, 100, 101, 103, 105, 107, 109, 133, 135, 147, 153, 158, 315, 317, 853",MISS LOW SHIOK CHENG CINDY,MR KOH KAI HONG,,,,,,SERANGOON,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,na,1.34840720846208,103.869430481414,True,ChIJjUsZsaAX2jERhzPkFdishq4,68,3.6,0.01195289154508701,4.0082004842229795
