facility_name,facility_type,address,lat,long
NEW TOWN CLINIC,CHAS Clinic,11 UPPER BOON KENG ROAD 380011,1.31423937057055,103.870914031071
NEWCASTLE CLINIC,CHAS Clinic,541 ORCHARD ROAD 238881,1.30508722668002,103.830722581301
NEWEST MEDICAL AND LASER CLINIC PTE LTD,CHAS Clinic,1 WEST COAST DRIVE 128020,1.31641321897956,103.757451263607
NEWLIFE FAMILY CLINIC & SURGERY,CHAS Clinic,61 TEBAN GARDENS ROAD 600061,1.32213636288697,103.738292803759
NORTHEAST MEDICAL GROUP,CHAS Clinic,531 BEDOK NORTH ST 3 460531,1.33312991887095,103.926153139378
NORTHEAST MEDICAL GROUP,CHAS Clinic,5 Sengkang Square 545062,1.39174613260021,103.895508170861
NORTHEAST MEDICAL GROUP,CHAS Clinic,22 MALACCA STREET 048980,1.28394905743259,103.850862398592
NORTHEAST MEDICAL GROUP,CHAS Clinic,39 JALAN TIGA 390039,1.30782060284175,103.885092299821
NORTHEAST MEDICAL GROUP,CHAS Clinic,2450 ANG MO KIO AVENUE 8 569811,1.36993284966753,103.849558091899
NORTHLAND FAMILY CLINIC & SURGERY,CHAS Clinic,640 YISHUN ST 61 760640,1.42106180506188,103.838806520716
NOVO VITA CLINIC AND SURGERY,CHAS Clinic,131 JLN BUKIT MERAH 160131,1.28018941897319,103.828178444729
NTUC Health Family Medicine Clinic,CHAS Clinic,264 SERANGOON CENTRAL 550264,1.35227519863723,103.872103136189
NUFFIELD MEDICAL SIGLAP,CHAS Clinic,914 EAST COAST ROAD 459108,1.31205928217535,103.92444984956
NUTRAMED CLINIC,CHAS Clinic,1 GRANGE ROAD 239693,1.30139878843175,103.837359153263
Neptune Healthcare Medical & Surgery,CHAS Clinic,328 TAMPINES STREET 32 520328,1.3531661754088,103.958287519159
Healthway Medical,CHAS Clinic,625 ELIAS RD 510625,1.37860239755804,103.941978174961
Healthway Medical,CHAS Clinic,101 TOWNER ROAD 322101,1.31942539044681,103.861087462865
One Medical Clinic,CHAS Clinic,728 JURONG WEST AVENUE 5 640728,1.34609844042057,103.697698311825
OneCare Clinic Boon Lay,CHAS Clinic,221 BOON LAY PLACE 640221,1.3463481965558,103.712429315355
OneCare Clinic Canberra,CHAS Clinic,105 CANBERRA STREET 750105,1.44885888645002,103.8324062093
OneCare Clinic Woodlands,CHAS Clinic,4 Woodlands Street 12 738623,1.43354318103334,103.779881892363
OneDoctors Family Clinic,CHAS Clinic,710 ANG MO KIO AVENUE 8 560710,1.3710458307609,103.848186835446
OneDoctors Family Clinic,CHAS Clinic,253 HOLLAND AVENUE 278982,1.3113303854717,103.795582039212
OneDoctors Family Clinic,CHAS Clinic,846 YISHUN RING ROAD 760846,1.41678634673088,103.834641578841
OneDoctors Family Clinic,CHAS Clinic,83 PUNGGOL CENTRAL 828761,1.40648462103214,103.902105681174
OneDoctors Medical Centre,CHAS Clinic,23 SERANGOON CENTRAL 556083,1.35076935223904,103.872296143433
Onecare Clinic Bukit Batok,CHAS Clinic,630 BUKIT BATOK CENTRAL 650630,1.35008771762775,103.749914947577
Onecare Clinic Bukit Gombak MRT,CHAS Clinic,802 BUKIT BATOK WEST AVENUE 5 659083,1.35871216216159,103.751883836082
Onecare Clinic Bukit Panjang,CHAS Clinic,547 SEGAR ROAD 670547,1.3882402170722,103.769575386975
Onecare Clinic Choa Chu Kang,CHAS Clinic,810 CHOA CHU KANG AVENUE 7 680810,1.3740546177535,103.746160941802
Onecare Clinic Hougang,CHAS Clinic,104 HOUGANG AVENUE 1 530104,1.35478438650586,103.890318475998
Onecare Clinic Loyang,CHAS Clinic,258 PASIR RIS STREET 21 510258,1.36707357511654,103.964632224965
Onecare Clinic Marine Parade,CHAS Clinic,81 MARINE PARADE CENTRAL 440081,1.30264128620025,103.907073248069
Onecare Clinic Tampines,CHAS Clinic,827 TAMPINES STREET 81 520827,1.34972149524439,103.933719246548
Onecare Clinic Tiong Bahru,CHAS Clinic,11A BOON TIONG ROAD 161011,1.2863657812581,103.828789865619
Onecare Clinic Yishun,CHAS Clinic,431 YISHUN AVENUE 1 760431,1.42026334154091,103.84758940791
Oneness Medical,CHAS Clinic,31 HOLLAND CLOSE 270031,1.30697526841647,103.797080329535
Ong Clinic & Surgery (Yishun),CHAS Clinic,293 YISHUN STREET 22 760293,1.43611425443645,103.837605236392
Ong Clinic & Surgery Pte Ltd,CHAS Clinic,265 Bukit Batok East Ave 4 650265,1.35000840233326,103.759862833379
Ong Medical Clinic,CHAS Clinic,316B Ang Mo Kio St 31 563316,1.36462540282437,103.847677034523
P Tan Family Medicine Clinic,CHAS Clinic,503 BISHAN STREET 11 570503,1.34903237568207,103.848047514409
PACIFIC FAMILY CLINIC,CHAS Clinic,75D REDHILL ROAD 154075,1.28846476848129,103.815711568942
PACIFIC MEDICAL & DENTAL GROUP,CHAS Clinic,716 YISHUN ST 71 760716,1.42615726590364,103.827449409203
PAN ISLAND CLINIC & SURGERY,CHAS Clinic,632 BEDOK RESERVOIR RD 470632,1.3320509461928,103.914145075391
PANDAN CLINIC PTE LTD,CHAS Clinic,415 PANDAN GARDENS 600415,1.3207654337316,103.748258627183
PANHEALTH FAMILY CLINIC (HOUGANG),CHAS Clinic,932B HOUGANG AVENUE 9 532932,1.37512666138591,103.882234928016
PARKWAY SHENTON MEDICAL GROUP,CHAS Clinic,50 ROBINSON ROAD 068882,1.28093474477009,103.849822465586
PARKWAY SHENTON MEDICAL GROUP,CHAS Clinic,1 JELEBU ROAD 677743,1.37992045165028,103.764357180241
PASIR RIS CLINIC & SURGERY PTE LTD,CHAS Clinic,442 PASIR RIS DR 6 510442,1.36893288683695,103.957951722637
PEACE FAMILY CLINIC,CHAS Clinic,371 WOODLANDS AVE 1 730371,1.43228225786282,103.786714412892
PHOENIX CLINIC & SURGERY,CHAS Clinic,150 JALAN TECK WHYE 680150,1.37820351167481,103.756450878463
PHOENIX MEDICAL GROUP ( CACTUS ),CHAS Clinic,7 ANG MO KIO STREET 66 567708,1.39127591986847,103.850468725618
PHOENIX MEDICAL GROUP (PAYA LEBAR),CHAS Clinic,60 PAYA LEBAR ROAD 409051,1.3188148698027,103.892580778371
PHOON CLINIC AND SURGERY,CHAS Clinic,632 BEDOK RESERVOIR RD 470632,1.3320509461928,103.914145075391
PIER MEDICAL CENTRE,CHAS Clinic,725 JURONG WEST AVE 5 640725,1.34545354926714,103.697719623525
PINETREE MEDICAL CLINIC,CHAS Clinic,86 BEDOK NORTH STREET 4 460086,1.33254084334528,103.938989345549
PINNACLE FAMILY CLINIC (BUANGKOK SQUARE),CHAS Clinic,991 BUANGKOK LINK 530991,1.38433426584339,103.881623070219
PINNACLE FAMILY CLINIC (COMPASSVALE),CHAS Clinic,289C COMPASSVALE CRESCENT 543289,1.39755434211922,103.896797882092
PINNACLE FAMILY CLINIC (RIVER VALLEY),CHAS Clinic,240 RIVER VALLEY ROAD 238297,1.29420531470349,103.842399200559
PINNACLE FAMILY CLINIC (SERANGOON NORTH),CHAS Clinic,518 SERANGOON NORTH AVENUE 4 550518,1.37164118177384,103.874103124264
PINNACLE FAMILY CLINIC (WOODLANDS),CHAS Clinic,573 WOODLANDS DRIVE 16 730573,1.43109807249328,103.7985076215
PIONEER MEDICARE,CHAS Clinic,3 SOON LEE STREET 627606,1.33378307228245,103.697237932753
PJ CLINIC,CHAS Clinic,36 BEO CRESCENT 160036,1.28830079134407,103.827180352617
PLATINUM MEDICAL CLINIC AND SURGERY PTE LTD,CHAS Clinic,513 YISHUN STREET 51 760513,1.41600481783693,103.844255308291
PLUSHEALTH MEDICAL CLINIC & SURGERY,CHAS Clinic,89 WHAMPOA DRIVE 320089,1.32363913739046,103.854988582289
POINT MEDICAL GROUP (TAMAN JURONG),CHAS Clinic,399 YUNG SHENG ROAD 610399,1.33484487386451,103.720462024234
POW FAMILY CLINIC & SURGERY,CHAS Clinic,620 HOUGANG AVE 8 530620,1.3701440067348,103.883968140739
PRAISE FAMILY CLINIC,CHAS Clinic,717 TAMPINES ST 72 520717,1.35881526999725,103.935147321662
PREMIER CLINIC & SURGERY PTE LTD,CHAS Clinic,631 ANG MO KIO AVE 4 560631,1.3795572814979,103.840735651129
PRIME MEDICAL GROUP PTE LTD,CHAS Clinic,290 ORCHARD ROAD 238859,1.30387230856356,103.835857545111
RAFFLES EXECUTIVE MEDICAL CENTRE,CHAS Clinic,585 NORTH BRIDGE ROAD 188770,1.30120424133144,103.856827693726
RAFFLESMEDICAL,CHAS Clinic,21 CHOA CHU KANG AVE 4 689812,1.38497459642175,103.745011766594
RAFFLESMEDICAL,CHAS Clinic,722 ANG MO KIO AVE 8 560722,1.37224394014507,103.847529279188
RAFFLESMEDICAL,CHAS Clinic,809 HOUGANG CENTRAL 530809,1.37119603325419,103.893668163417
RAFFLESMEDICAL,CHAS Clinic,446 CLEMENTI AVENUE 3 120446,1.31251305739568,103.764927758834
RAFFLESMEDICAL,CHAS Clinic,203 BEDOK NORTH STREET 1 460203,1.32574461340975,103.929194613675
RAFFLESMEDICAL,CHAS Clinic,585 NORTH BRIDGE ROAD 188770,1.30120424133144,103.856827693726
RAFFLESMEDICAL,CHAS Clinic,17 PETIR ROAD 678278,1.37843100797107,103.76284278991
RC'S FAMILY CLINIC PTE LTD,CHAS Clinic,635C SENJA ROAD 673635,1.38650187015926,103.758433939114
RCMC RIVERVALE CRESCENT MEDICAL CENTRE,CHAS Clinic,182A RIVERVALE CRESCENT 541182,1.39045272949958,103.908892267477
REDWOOD @ TPY CLINIC AND SURGERY PTE. LTD.,CHAS Clinic,83 LORONG 2 TOA PAYOH 310083,1.335787912335,103.847991955582
REDWOOD CLINIC AND SURGERY PTE LTD,CHAS Clinic,920 TIONG BAHRU ROAD 158792,1.28963453428279,103.816740972072
REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (ADMIRALTY PLACE BRANCH),CHAS Clinic,678 WOODLANDS AVE 6 730678,1.43998366603242,103.801293104547
REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (YISHUN CENTRAL BRANCH),CHAS Clinic,932 YISHUN CENTRAL 1 760932,1.4263621765255,103.837150418545
ROCHOR CENTRE CLINIC,CHAS Clinic,175 BENCOOLEN STREET 189649,1.3022432705157,103.852700214599
ROCHOR MEDICAL CENTRE,CHAS Clinic,635 VEERASAMY ROAD 200635,1.30658850151817,103.855218715931
ROWELL CLINIC & SURGERY,CHAS Clinic,642 ROWELL ROAD 200642,1.3077805140901,103.856495249842
ROY'S FAMILY CLINIC & SURGERY,CHAS Clinic,846 YISHUN RING ROAD 760846,1.41678634673088,103.834641578841
ROYAL CARE MEDICAL FAMILY CLINIC CHOA CHU KANG,CHAS Clinic,818 CHOA CHU KANG AVENUE 1 680818,1.37802616205349,103.748826771213
ROYAL MEDICAL CENTRE,CHAS Clinic,111 WOODLANDS ST 13 730111,1.43794381737826,103.782059433299
RUBY MEDICAL CENTRE PTE LTD,CHAS Clinic,505 TAMPINES CENTRAL 1 520505,1.35554848228485,103.945616070638
Radiant Medical + Aesthetic Centre,CHAS Clinic,810 HOUGANG CENTRAL 530810,1.37158744039625,103.89336998978
RafflesMedical,CHAS Clinic,1 Woodlands Square 738099,1.43607006516889,103.785981524566
RafflesMedical,CHAS Clinic,55 SIGLAP ROAD 455871,1.31260423076805,103.923185592863
RafflesMedical,CHAS Clinic, SINGAPORE CHANGI INTERNEATIONAL 819642,1.36170882122938,103.990348823433
RafflesMedical,CHAS Clinic,283 BISHAN STREET 22 570283,1.35891907140489,103.844748631654
RafflesMedical,CHAS Clinic,252 North Bridge Road 179103,1.29376028146733,103.8527683243
OXFORD MEDICAL CENTRE,CHAS Clinic,735 PASIR RIS ST 72 510735,1.37966812078368,103.936574613556
Oasis Family Clinic,CHAS Clinic,56 NEW UPPER CHANGI ROAD 461056,1.32499379325103,103.941082588112
RafflesMedical,CHAS Clinic,50 RAFFLES PLACE 048623,1.28469772047007,103.852133221714
RafflesMedical,CHAS Clinic,51 ANSON ROAD 079904,1.2745218067199,103.845738587261
RafflesMedical,CHAS Clinic,6 Raffles Boulevard 039594,1.29157395675943,103.85702695548
RafflesMedical,CHAS Clinic,177 Toa Payoh Central 310177,1.33390034089973,103.848854818027
RafflesMedical,CHAS Clinic,168 ROBINSON ROAD 068912,1.27763073254434,103.847572724937
RafflesMedical,CHAS Clinic,370 ALEXANDRA ROAD 159953,1.28861469011507,103.805009964275
RafflesMedical,CHAS Clinic,65 Airport Boulevard Departure Hall 819663,1.35662609392547,103.98656220853
RafflesMedical,CHAS Clinic,1 MARITIME SQUARE 099253,1.26396991217473,103.820243324874
RafflesMedical,CHAS Clinic,391B ORCHARD RD 238874,1.30242417185937,103.834676124776
RafflesMedical,CHAS Clinic,10 TAMPINES CENTRAL 1 529536,1.35425637955977,103.945071748026
RafflesMedical,CHAS Clinic,355 SEMBAWANG WAY 750355,1.44954485606328,103.818727592719
RafflesMedical,CHAS Clinic,10E SIXTH AVENUE 276474,1.33123001007666,103.794773872292
RafflesMedical,CHAS Clinic,1 CHANGI BUSINESS PARK CRESCENT 486025,1.33335127296395,103.965668919257
RafflesMedical,CHAS Clinic,60 AIRPORT BOULEVARD 819643,1.35496948998212,103.989066655162
RafflesMedical,CHAS Clinic,23 SERANGOON CENTRAL 556083,1.35076935223904,103.872296143433
RafflesMedical,CHAS Clinic,8 MARINA VIEW 018960,1.27894102286765,103.851255907838
RafflesMedical,CHAS Clinic,5 CHANGI BUSINESS PARK CENTRAL 1 486038,1.33408360486513,103.962946072076
RafflesMedical,CHAS Clinic,80 ROBINSON ROAD 068898,1.2801374698432,103.849316412869
RafflesMedical,CHAS Clinic,1 PASIR RIS CENTRAL STREET 3 518457,1.37244981704712,103.949715695148
RafflesMedical,CHAS Clinic,1 JURONG WEST CENTRAL 2 648886,1.33945271688955,103.706685012636
RafflesMedical,CHAS Clinic,65 AIRPORT BOULEVARD 819663,1.35662609392547,103.98656220853
RafflesMedical,CHAS Clinic,21 CHOA CHU KANG NORTH 6 689578,1.39706712804272,103.746637430571
RafflesMedical,CHAS Clinic,12 MARINA BOULEVARD 018982,1.27912493803888,103.854457595507
RafflesMedical,CHAS Clinic,3 SIMEI STREET 6 528833,1.34270619638735,103.953024496638
RafflesMedical,CHAS Clinic,1 SCOTTS ROAD 228208,1.30611334615777,103.831970581405
RafflesMedical,CHAS Clinic,11 RIVERVALE CRESCENT 545082,1.39250411008759,103.904483668484
RafflesMedical,CHAS Clinic,83 PUNGGOL CENTRAL 828761,1.40648462103214,103.902105681174
RafflesMedical,CHAS Clinic,20 AIRPORT BOULEVARD 819659,1.34126241557138,103.98481125361
SUNBEAM MEDICAL CLINIC,CHAS Clinic,318B ANCHORVALE LINK 542318,1.39382852232708,103.888915861518
SUNBEAM MEDICAL CLINIC,CHAS Clinic,443C FAJAR ROAD 673443,1.38057053055556,103.769732692211
SUNNYVALE CLINIC & SURGERY,CHAS Clinic,498 JURONG WEST ST 41 640498,1.34833335721941,103.724307319672
Saint-Julien Clinic for Diabetes & Endocrinology,CHAS Clinic,1 FARRER PARK STATION ROAD 217562,1.31247324146379,103.853929522028
Sembawang Mart Medical Centre,CHAS Clinic,511 CANBERRA ROAD 750511,1.45381060923032,103.819619835472
Sengkang Family Clinic,CHAS Clinic,274D COMPASSVALE BOW 544274,1.38253437190713,103.891156696939
Senja Family Clinic,CHAS Clinic,609 Bukit Panjang Ring Road 670609,1.38285734133979,103.762010135614
Shenton Family Medical Clinic,CHAS Clinic,102 TOWNER ROAD 322102,1.32058609482407,103.862002015014
Shenton Medical Group,CHAS Clinic,1 HarbourFront Place 098633,1.26477806953607,103.819139250561
Shenton Medical Group,CHAS Clinic,1 Raffles Quay 048583,1.28118338740689,103.851899818693
Shenton Medical Group,CHAS Clinic,625 ELIAS ROAD 510625,1.37860239755804,103.941978174961
Shenton Medical Group,CHAS Clinic,333 ORCHARD ROAD 238867,1.30206450544267,103.836340953733
Shenton Medical Group,CHAS Clinic,10 SENGKANG CENTRAL 545061,1.3828700200017,103.893122570095
Shenton Medical Group,CHAS Clinic,2 CHANGI BUSINESS PARK AVENUE 1 486015,1.33587129987692,103.963121893503
Shenton Medical Group,CHAS Clinic,90 BRAS BASAH ROAD 189562,1.2934030717761,103.854463360255
Shenton Medical Group,CHAS Clinic,30 WOODLANDS AVENUE 2 738343,1.43681962960776,103.786066799339
Shenton Medical Group,CHAS Clinic,263 SERANGOON CENTRAL DRIVE 550263,1.35386322682384,103.871939623607
Shenton Medical Group,CHAS Clinic,126 LORONG 1 TOA PAYOH 310126,1.33781465664298,103.845130852041
Shenton Medical Group,CHAS Clinic,598 YISHUN RING ROAD 768698,1.41795288509924,103.841268831273
Shenton Medical Group,CHAS Clinic,33 SENGKANG WEST AVENUE 797653,1.39147015412078,103.876125506847
Shenton Wellness Centre,CHAS Clinic,460 ALEXANDRA ROAD 119963,1.27398640019417,103.801264139133
Shifa Clinic (Jurong),CHAS Clinic,501 Jurong West Street 51 640501,1.34981225393483,103.719222201398
Shine Family Clinic,CHAS Clinic,463 JURONG WEST STREET 41 640463,1.35057698682517,103.723241115985
Sia & Yeo Hougang Clinic Pte Ltd,CHAS Clinic,573 Hougang Street 51 530573,1.37755651165883,103.88755572228
Silver Cross Medical,CHAS Clinic,502 Jurong West Ave 1 640502,1.3505012764805,103.718334683532
Spring Medical Clinic (Old Airport Road),CHAS Clinic,39 Jalan Tiga 390039,1.30782060284175,103.885092299821
St Georges Clinic And Surgery Pte Ltd,CHAS Clinic,3 ST GEORGE'S RD 320003,1.32258735163112,103.861107276896
RafflesMedical,CHAS Clinic,118 Holland Avenue 278997,1.31056351487197,103.796107173265
RafflesMedical,CHAS Clinic,1 SENGKANG SQUARE 545078,1.39205314124118,103.895070543472
RafflesMedical,CHAS Clinic,1207 DOVER ROAD 139654,1.30302017269004,103.77516050407
RafflesMedical,CHAS Clinic,1 TAMPINES STREET 73 528704,1.35809100033282,103.93129218129
RafflesMedical,CHAS Clinic,930 YISHUN AVENUE 2 769098,1.4296984860254,103.835776491296
RafflesMedical,CHAS Clinic,10 AIRPORT BOULEVARD 819665,1.33814521631176,103.983635708359
Red Dot Medical,CHAS Clinic,660A EDGEDALE PLAINS 821660,1.40262197324413,103.916519598746
Ren Medical Clinic,CHAS Clinic,101 Yishun Avenue 5 760101,1.43053575388582,103.827667722133
Reservoir Road Clinic & Surgery,CHAS Clinic,704 Bedok Reservoir Road 470704,1.33635490585941,103.920203566195
River of Life Family Clinic,CHAS Clinic,26 TECK WHYE LANE 680026,1.3776211236711,103.755740001423
Rivervale Family Clinic & Surgery,CHAS Clinic,118 RIVERVALE DRIVE 540118,1.38533736141014,103.901841043722
Royal Care Medical Yishun Grove,CHAS Clinic,675 YISHUN AVENUE 4 760675,1.42015550948838,103.843558885887
Royal Care Medical Yishun Junction 9,CHAS Clinic,317 YISHUN AVENUE 9 760317,1.43377281319948,103.842276902055
S & L FAMILY CLINIC,CHAS Clinic,729 YISHUN ST 71 760729,1.42585285580125,103.831598307398
S AND L FAMILY CLINIC,CHAS Clinic,235 YISHUN ST 21 760235,1.43422889275473,103.838543994101
S G CLINIC FAMILY PRACTICE,CHAS Clinic,84 SERANGOON GARDEN WAY 555980,1.36435938121985,103.86498913644
S K TAY CLINIC & SURGERY,CHAS Clinic,827 TAMPINES ST 81 520827,1.34972149524439,103.933719246548
S LEE CLINIC,CHAS Clinic,644 HOUGANG AVE 8 530644,1.37143736473082,103.881261079223
S S TAN MEDICAL CLINIC,CHAS Clinic,744 YISHUN ST 72 760744,1.42934172925754,103.834049245981
S T MEDICAL CENTRE,CHAS Clinic,95 ALJUNIED CRESCENT 380095,1.32170328990751,103.886195689055
S Y LEE CLINIC,CHAS Clinic,400 BALESTIER ROAD 329802,1.32572472592378,103.850395374008
S. T. MEDICAL CLINIC,CHAS Clinic,531 BEDOK NORTH ST. 3 460531,1.33312991887095,103.926153139378
SAINT-JULIEN CLINIC FOR DIABETES & ENDOCRINOLOGY,CHAS Clinic,820 THOMSON ROAD 574623,1.34182282585918,103.837601167324
SATA CommHealth Community Hub,CHAS Clinic,447B JALAN KAYU 792447,1.39246632893681,103.873207670164
SATA CommHealth Medical Centre,CHAS Clinic,135 Jurong Gateway Road 600135,1.33382540751653,103.739676885463
SATA CommHealth Medical Centre,CHAS Clinic,351 CHAI CHEE STREET 468982,1.32774293711146,103.921391376569
SATA CommHealth Medical Centre,CHAS Clinic,900 SOUTH WOODLANDS DR 730900,1.43501829556388,103.786930895563
SATA CommHealth Medical Centre,CHAS Clinic,715 ANG MO KIO AVENUE 6 560715,1.37099726405562,103.845927987274
SATA CommHealth Medical Centre,CHAS Clinic,5 TAMPINES CENTRAL 6 529482,1.35344127649824,103.942027827131
SATA CommHealth Medical Centre,CHAS Clinic,1 SIANG KUANG AVENUE 347919,1.32915444536368,103.869979972572
SATA CommHealth Medical Centre,CHAS Clinic,500 CORPORATION ROAD 649808,1.34542200611767,103.716518474795
SEASONS CLINIC,CHAS Clinic,844 TAMPINES ST 82 520844,1.35210583556431,103.936530873297
SENNETT MEDICAL CLINIC,CHAS Clinic,55 SIGLAP ROAD 455871,1.31260423076805,103.923185592863
SH TAN KIDNEY AND MEDICAL CLINIC,CHAS Clinic,6 NAPIER ROAD 258499,1.30706156424643,103.820124456725
SHALOM CLINIC & SURGERY,CHAS Clinic,123 BT MERAH LANE 1 150123,1.28685131584493,103.804019034887
SHALOM MEDICAL GROUP,CHAS Clinic,231 BAIN STREET 180231,1.29681525968455,103.853619482439
SHENTON CLINIC,CHAS Clinic,498 JURONG WEST ST 41 640498,1.34833335721941,103.724307319672
SHENTON FAMILY MEDICAL CLINIC,CHAS Clinic,131 JURONG GATEWAY ROAD 600131,1.33451257366884,103.740177518805
SHENTON FAMILY MEDICAL CLINIC,CHAS Clinic,728 ANG MO KIO AVENUE 6 560728,1.37262841649544,103.845682929328
SHENTON FAMILY MEDICAL CLINIC,CHAS Clinic,1 CANTONMENT ROAD 080001,1.27703474364687,103.841261035114
SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR),CHAS Clinic,744 BEDOK RESERVOIR ROAD 470744,1.33786042599072,103.921663304271
SHENTON FAMILY MEDICAL CLINIC (TAMPINES),CHAS Clinic,201D Tampines Street 21 524201,1.35226231434834,103.953586491461
SHENTON MEDICAL GROUP,CHAS Clinic,10 ANSON RD 079903,1.27588674304532,103.84592379296
SHENTON MEDICAL GROUP,CHAS Clinic,160 Yishun Street 11 760160,1.43241454599015,103.833344538803
SHENTON MEDICAL GROUP,CHAS Clinic,11 COLLYER QUAY 049317,1.28361958417727,103.85206894582
SHENTON MEDICAL GROUP,CHAS Clinic,26 Sentosa Gateway 098138,1.2570386443268,103.822038714188
SHENTON MEDICAL GROUP,CHAS Clinic,168 KALLANG WAY LEVEL 1 349253,1.32529543334089,103.875061735482
SHENTON MEDICAL GROUP,CHAS Clinic,8A MARINA BOULEVARD 018984,1.27972491465308,103.854548750789
SHENTON MEDICAL GROUP,CHAS Clinic,1 JURONG WEST CENTRAL 2 648886,1.33945271688955,103.706685012636
SHERATON MEDICAL CLINIC,CHAS Clinic,681 HOUGANG AVE 8 530681,1.37297840263115,103.885679159796
SHIFA CLINIC & SURGERY,CHAS Clinic,668 CHANDER RD 210668,1.30758123998287,103.851478219833
SIA FAMILY CLINIC AND SURGERY,CHAS Clinic,10 HAIG RD 430010,1.31483950172833,103.895865169689
SIGLAP CLINIC PTE LTD,CHAS Clinic,308 TELOK KURAU ROAD 423858,1.30948276291967,103.911720115565
SILVER CROSS CLINIC (MARSILING),CHAS Clinic,305 WOODLANDS STREET 31 730305,1.43036145793777,103.774102413755
SILVER CROSS MEDICAL,CHAS Clinic,846 YISHUN RING ROAD 760846,1.41678634673088,103.834641578841
SILVER CROSS MEDICAL,CHAS Clinic,275A HOLLAND AVENUE 278993,1.31177848862859,103.795257905208
SILVER CROSS MEDICAL,CHAS Clinic,3 CHEONG CHIN NAM ROAD 599728,1.34235676021944,103.775277106211
SIMEI CLINIC & SURGERY,CHAS Clinic,248 SIMEI ST 3 520248,1.34359376286677,103.953541142784
SIMEI MEDICAL CENTRE,CHAS Clinic,248 SIMEI ST 3 520248,1.34359376286677,103.953541142784
SIMON ROAD FAMILY CLINIC,CHAS Clinic,9 SIMON ROAD 545895,1.3617743634574,103.885935907258
SIMS DRIVE MEDICAL CLINIC,CHAS Clinic,53 SIMS PLACE 380053,1.31782374725095,103.880077585336
SINCERE MEDICAL & DENTAL CLINIC,CHAS Clinic,292 YISHUN ST 22 760292,1.43672478429336,103.836966390664
SINGAPORE AEROMEDICAL CENTRE,CHAS Clinic,492 AIRPORT ROAD 539945,1.34363607889026,103.900280919801
SINGAPORE TECHNOLOGIES ELECTRONICS LIMITED (IN-HOUSE MEDICAL CLINIC),CHAS Clinic,24 ANG MO KIO ST 65 569061,1.39160303137082,103.849272321026
SINGAPORE TELECOM CLINIC,CHAS Clinic,31 EXETER ROAD 239732,1.29883731525061,103.838824144408
SINGAPURA CLINIC,CHAS Clinic,27 BENCOOLEN ST 189620,1.29884587563078,103.849843766758
SM HANEEFA CLINIC,CHAS Clinic,11 CHAI CHEE ROAD 460011,1.32691137477773,103.92488389348
SOONG CLINIC AND SURGERY,CHAS Clinic,162 MEI LING ST 140162,1.2922546717017,103.802856952292
SP CLINIC,CHAS Clinic,117 PENDING RD 670117,1.37730128054995,103.767979335898
ST ANDREW'S MISSION HOSPITAL CLINIC (ELLIOT ROAD),CHAS Clinic,1 ELLIOT ROAD 458686,1.31075791672664,103.929750021328
ST ANDREW'S MISSION HOSPITAL CLINIC (SIMEI),CHAS Clinic,8 SIMEI STREET 3 529895,1.34168650589195,103.948799458403
ST Engineering In-house Clinic (Changi),CHAS Clinic,8 CHANGI NORTH WAY 499611,1.35064916412837,103.972325551213
ST Engineering In-house Clinic (Jalan Boon Lay),CHAS Clinic,249 JALAN BOON LAY 619523,1.33948085341025,103.712432335887
ST Engineering In-house Clinic (Paya Lebar),CHAS Clinic,"540 AIRPORT RD, PAYA LEBAR 539938",1.35004734926347,103.896796279931
ST Engineering In-house Clinic (Seletar),CHAS Clinic,600 WEST CAMP ROAD 797654,1.41690177900939,103.862850399796
STARCARE CLINIC AND SURGERY  PTE. LTD.,CHAS Clinic,207 BUKIT BATOK ST 21 650207,1.3462486617594,103.749382188619
STAT MEDICAL CLINIC,CHAS Clinic,2 SELETAR NORTH LINK 797601,1.41690780081278,103.896018765382
STAT MEDICAL CLINIC @ HOUGANG,CHAS Clinic,311 HOUGANG AVENUE 5 530311,1.36566733051337,103.894853675365
STERLING CLINIC & SURGERY,CHAS Clinic,3 LOR LEW LIAN 531003,1.35047535988667,103.876132956821
STERLING FAMILY CLINIC,CHAS Clinic,84 BEDOK NORTH ST 4 460084,1.33178245042997,103.939208398887
STEWARD CLINIC,CHAS Clinic,4A LOYANG LANE 508923,1.37149482514443,103.970463664726
STREET 11 CLINIC,CHAS Clinic,139 TAMPINES ST 11 521139,1.3461607395066,103.944509227628
STREET 21 CLINIC TAMPINES PTE. LTD.,CHAS Clinic,201B TAMPINES ST 21 522201,1.35345315773106,103.953009919289
SUMMIT MEDICAL CLINIC,CHAS Clinic,632 ANG MO KIO AVE 4 560632,1.37992681961038,103.841432372506
Platinum Medical Centre @Dorm,CHAS Clinic,28 TOH GUAN ROAD EAST 608596,1.33649931574899,103.751872040865
Platinum Medical Centre pte ltd,CHAS Clinic,504 YISHUN STREET 51 760504,1.41840135619382,103.844582117379
Potong Pasir Medical Clinic,CHAS Clinic,148 POTONG PASIR AVENUE 1 350148,1.3323543600733,103.867774260572
Pristine Medical Clinic,CHAS Clinic,463 JURONG WEST STREET 41 640463,1.35057698682517,103.723241115985
